,,,,,,,Daily Price Arrival Report-07-11-2025 to 21-08-2026 for Maharashtra,,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Amarawati,Shetkari Krushi Utapanna Bazar Roshankheda Tal Varud Dist Amravati,Cereals,Jowar(Sorghum),Other,Local,"2,100.00","2,200.00","2,155.00",Rs./Quintal,4.50,Metric Tonnes,21-05-2026
Maharashtra,Amarawati,Shetkari Krushi Utapanna Bazar Roshankheda Tal Varud Dist Amravati,Cereals,Jowar(Sorghum),Other,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,0.63,Metric Tonnes,20-08-2026
Maharashtra,Amarawati,Shetkari Krushi Utapanna Bazar Roshankheda Tal Varud Dist Amravati,Cereals,Jowar(Sorghum),Other,Local,"2,000.00","2,100.00","2,089.00",Rs./Quintal,1.79,Metric Tonnes,18-08-2026
Maharashtra,Amarawati,Shetkari Krushi Utapanna Bazar Roshankheda Tal Varud Dist Amravati,Cereals,Jowar(Sorghum),Other,Local,"2,050.00","2,100.00","2,069.00",Rs./Quintal,1.48,Metric Tonnes,18-05-2026
Maharashtra,Amarawati,Shetkari Krushi Utapanna Bazar Roshankheda Tal Varud Dist Amravati,Cereals,Jowar(Sorghum),Other,Local,"2,250.00","2,250.00","2,250.00",Rs./Quintal,0.51,Metric Tonnes,16-06-2026
Maharashtra,Amarawati,Shetkari Krushi Utapanna Bazar Roshankheda Tal Varud Dist Amravati,Cereals,Jowar(Sorghum),Other,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,1.68,Metric Tonnes,14-05-2026
Maharashtra,Amarawati,Shetkari Krushi Utapanna Bazar Roshankheda Tal Varud Dist Amravati,Cereals,Jowar(Sorghum),Other,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,1.06,Metric Tonnes,11-08-2026
Maharashtra,Amarawati,Shetkari Krushi Utapanna Bazar Roshankheda Tal Varud Dist Amravati,Cereals,Jowar(Sorghum),Other,Local,"2,200.00","2,200.00","2,200.00",Rs./Quintal,0.65,Metric Tonnes,08-07-2026
Maharashtra,Amarawati,Shetkari Krushi Utapanna Bazar Roshankheda Tal Varud Dist Amravati,Cereals,Jowar(Sorghum),Other,Local,"2,250.00","2,250.00","2,250.00",Rs./Quintal,0.39,Metric Tonnes,03-08-2026
Maharashtra,Amarawati,Shetkari Krushi Utapanna Bazar Roshankheda Tal Varud Dist Amravati,Cereals,Jowar(Sorghum),Other,Local,"2,100.00","2,100.00","2,100.00",Rs./Quintal,0.90,Metric Tonnes,02-07-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"4,200.00","4,200.00","4,200.00",Rs./Quintal,0.30,Metric Tonnes,29-04-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,300.00","5,300.00","5,300.00",Rs./Quintal,0.40,Metric Tonnes,28-07-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,600.00","5,600.00","5,600.00",Rs./Quintal,0.60,Metric Tonnes,27-06-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"4,700.00","4,700.00","4,700.00",Rs./Quintal,0.80,Metric Tonnes,27-04-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,200.00","3,200.00","3,200.00",Rs./Quintal,0.50,Metric Tonnes,24-06-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"4,300.00","4,300.00","4,300.00",Rs./Quintal,0.40,Metric Tonnes,24-03-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"4,200.00","4,200.00","4,200.00",Rs./Quintal,1.00,Metric Tonnes,22-05-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,500.00","3,500.00","3,500.00",Rs./Quintal,1.00,Metric Tonnes,20-07-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,500.00","5,500.00","5,500.00",Rs./Quintal,0.30,Metric Tonnes,19-06-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,200.00","4,200.00","4,200.00",Rs./Quintal,1.00,Metric Tonnes,18-06-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,000.00","5,000.00","5,000.00",Rs./Quintal,0.90,Metric Tonnes,18-05-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"4,700.00","4,700.00","4,700.00",Rs./Quintal,0.50,Metric Tonnes,17-07-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,580.00","3,580.00","3,580.00",Rs./Quintal,0.60,Metric Tonnes,17-06-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"3,800.00","3,800.00","3,800.00",Rs./Quintal,0.80,Metric Tonnes,16-06-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.60,Metric Tonnes,16-06-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,0.50,Metric Tonnes,15-07-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"4,700.00","4,700.00","4,700.00",Rs./Quintal,0.40,Metric Tonnes,13-07-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,550.00","5,550.00","5,550.00",Rs./Quintal,0.40,Metric Tonnes,13-06-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,500.00","3,500.00","3,500.00",Rs./Quintal,0.30,Metric Tonnes,13-06-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,100.00","4,100.00","4,100.00",Rs./Quintal,1.00,Metric Tonnes,13-05-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.30,Metric Tonnes,11-08-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,200.00","4,200.00","4,200.00",Rs./Quintal,5.00,Metric Tonnes,11-05-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"4,200.00","4,200.00","4,200.00",Rs./Quintal,0.20,Metric Tonnes,11-02-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,870.00","3,870.00","3,870.00",Rs./Quintal,0.50,Metric Tonnes,11-02-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,300.00","5,300.00","5,300.00",Rs./Quintal,0.70,Metric Tonnes,10-08-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,650.00","3,650.00","3,650.00",Rs./Quintal,0.90,Metric Tonnes,10-08-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"4,500.00","4,700.00","4,700.00",Rs./Quintal,0.70,Metric Tonnes,10-07-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,980.00","3,980.00","3,980.00",Rs./Quintal,0.30,Metric Tonnes,08-08-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,5.00,Metric Tonnes,08-05-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,400.00","5,400.00","5,400.00",Rs./Quintal,0.40,Metric Tonnes,06-08-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"4,700.00","4,700.00","4,700.00",Rs./Quintal,1.00,Metric Tonnes,05-05-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,2.80,Metric Tonnes,05-05-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,0.50,Metric Tonnes,01-08-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"4,000.00","4,000.00","4,000.00",Rs./Quintal,1.30,Metric Tonnes,01-06-2026
Maharashtra,Beed,Ambejogai APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,500.00","3,500.00","3,500.00",Rs./Quintal,1.30,Metric Tonnes,01-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,672.00","3,682.00","2,967.00",Rs./Quintal,4.80,Metric Tonnes,31-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,350.00","3,300.00","3,000.00",Rs./Quintal,11.80,Metric Tonnes,30-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,200.00","3,171.00","2,859.00",Rs./Quintal,17.20,Metric Tonnes,30-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,700.00","3,200.00","2,218.00",Rs./Quintal,16.80,Metric Tonnes,30-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,440.00","3,700.00","2,720.00",Rs./Quintal,18.60,Metric Tonnes,29-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,700.00","3,261.00","2,171.00",Rs./Quintal,6.90,Metric Tonnes,29-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,100.00","3,211.00","2,855.00",Rs./Quintal,6.40,Metric Tonnes,28-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,500.00","3,300.00","3,068.00",Rs./Quintal,7.40,Metric Tonnes,28-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,500.00","3,700.00","2,375.00",Rs./Quintal,13.20,Metric Tonnes,28-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,903.00","3,500.00","2,810.00",Rs./Quintal,4.70,Metric Tonnes,28-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,000.00","2,742.00",Rs./Quintal,6.90,Metric Tonnes,28-02-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,260.00","3,700.00","2,991.00",Rs./Quintal,14.10,Metric Tonnes,27-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,500.00","2,824.00",Rs./Quintal,5.20,Metric Tonnes,27-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,300.00","3,000.00","2,654.00",Rs./Quintal,8.60,Metric Tonnes,27-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,600.00","2,716.00",Rs./Quintal,12.70,Metric Tonnes,27-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,751.00","3,700.00","2,336.00",Rs./Quintal,16.60,Metric Tonnes,27-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,400.00","3,300.00","2,797.00",Rs./Quintal,39.70,Metric Tonnes,27-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,900.00","3,300.00","2,364.00",Rs./Quintal,10.70,Metric Tonnes,27-02-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,650.00","3,677.00","3,175.00",Rs./Quintal,17.00,Metric Tonnes,26-12-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,136.00","3,600.00","2,812.00",Rs./Quintal,15.10,Metric Tonnes,26-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,300.00","2,700.00",Rs./Quintal,5.50,Metric Tonnes,26-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,401.00","3,300.00","2,704.00",Rs./Quintal,6.50,Metric Tonnes,26-02-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,700.00","3,320.00","2,829.00",Rs./Quintal,2.20,Metric Tonnes,25-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,301.00","3,000.00","2,583.00",Rs./Quintal,2.40,Metric Tonnes,25-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,095.00","3,691.00","2,634.00",Rs./Quintal,16.50,Metric Tonnes,25-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,800.00","3,235.00","2,540.00",Rs./Quintal,15.80,Metric Tonnes,25-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,150.00","3,385.00","2,911.00",Rs./Quintal,23.30,Metric Tonnes,25-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,650.00","3,251.00","2,735.00",Rs./Quintal,5.20,Metric Tonnes,25-02-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,800.00","3,005.00","2,693.00",Rs./Quintal,4.20,Metric Tonnes,24-12-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,390.00","3,499.00","3,012.00",Rs./Quintal,10.60,Metric Tonnes,24-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,901.00","1,901.00","1,901.00",Rs./Quintal,0.10,Metric Tonnes,24-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,101.00","2,810.00","2,484.00",Rs./Quintal,1.80,Metric Tonnes,24-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,660.00","3,700.00","2,438.00",Rs./Quintal,10.60,Metric Tonnes,24-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,800.00","3,300.00","2,348.00",Rs./Quintal,18.90,Metric Tonnes,24-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,100.00","3,281.00","2,765.00",Rs./Quintal,7.30,Metric Tonnes,24-02-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,271.00","3,300.00","3,030.00",Rs./Quintal,5.30,Metric Tonnes,23-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,292.00","3,176.00","2,641.00",Rs./Quintal,5.50,Metric Tonnes,23-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,680.00","3,700.00","2,444.00",Rs./Quintal,25.00,Metric Tonnes,23-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,500.00","3,300.00","3,143.00",Rs./Quintal,25.30,Metric Tonnes,23-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,001.00","3,342.00","3,076.00",Rs./Quintal,5.10,Metric Tonnes,23-02-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,001.00","3,700.00","2,831.00",Rs./Quintal,6.70,Metric Tonnes,22-12-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,580.00","2,720.00","2,600.00",Rs./Quintal,0.80,Metric Tonnes,22-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,030.00","2,688.00",Rs./Quintal,6.80,Metric Tonnes,22-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,980.00","3,650.00","2,624.00",Rs./Quintal,21.90,Metric Tonnes,22-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,600.00","3,600.00","2,396.00",Rs./Quintal,26.50,Metric Tonnes,22-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,300.00","3,700.00","3,181.00",Rs./Quintal,13.10,Metric Tonnes,21-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,300.00","3,400.00","3,162.00",Rs./Quintal,5.20,Metric Tonnes,21-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,700.00","3,700.00","2,650.00",Rs./Quintal,17.20,Metric Tonnes,21-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,170.00","2,501.00","2,334.00",Rs./Quintal,10.90,Metric Tonnes,21-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,191.00","2,716.00",Rs./Quintal,3.30,Metric Tonnes,21-02-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,440.00","3,516.00","3,013.00",Rs./Quintal,3.90,Metric Tonnes,20-08-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,507.00","3,300.00","3,000.00",Rs./Quintal,20.90,Metric Tonnes,20-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,271.00","3,471.00","3,068.00",Rs./Quintal,8.90,Metric Tonnes,20-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,901.00","3,650.00","2,384.00",Rs./Quintal,13.70,Metric Tonnes,20-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,520.00","3,571.00","2,307.00",Rs./Quintal,19.20,Metric Tonnes,20-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,737.00","3,351.00","2,700.00",Rs./Quintal,36.10,Metric Tonnes,20-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,750.00","3,122.00","2,765.00",Rs./Quintal,11.00,Metric Tonnes,20-02-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,410.00","3,700.00","3,185.00",Rs./Quintal,8.00,Metric Tonnes,19-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,400.00","3,390.00","3,042.00",Rs./Quintal,4.00,Metric Tonnes,19-08-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,001.00","3,291.00","2,527.00",Rs./Quintal,4.50,Metric Tonnes,19-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,991.00","3,700.00","2,808.00",Rs./Quintal,5.40,Metric Tonnes,19-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,250.00","3,391.00","3,048.00",Rs./Quintal,8.10,Metric Tonnes,19-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,310.00","3,711.00","2,898.00",Rs./Quintal,3.30,Metric Tonnes,18-12-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,350.00","3,400.00","3,219.00",Rs./Quintal,0.70,Metric Tonnes,18-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,300.00","3,500.00","2,722.00",Rs./Quintal,7.60,Metric Tonnes,18-08-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,700.00","3,700.00","2,711.00",Rs./Quintal,9.30,Metric Tonnes,18-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,650.00","3,700.00","2,546.00",Rs./Quintal,8.70,Metric Tonnes,18-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,740.00","3,301.00","2,686.00",Rs./Quintal,16.50,Metric Tonnes,18-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,051.00","3,300.00","2,703.00",Rs./Quintal,10.50,Metric Tonnes,18-02-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,200.00","3,400.00","2,949.00",Rs./Quintal,3.80,Metric Tonnes,17-12-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,351.00","3,500.00","3,092.00",Rs./Quintal,5.10,Metric Tonnes,17-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,900.00","3,300.00","3,000.00",Rs./Quintal,1.40,Metric Tonnes,17-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,201.00","3,700.00","2,893.00",Rs./Quintal,17.90,Metric Tonnes,17-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,600.00","3,300.00","2,236.00",Rs./Quintal,24.70,Metric Tonnes,17-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,590.00","3,300.00","3,140.00",Rs./Quintal,7.70,Metric Tonnes,16-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,700.00","2,728.00",Rs./Quintal,18.40,Metric Tonnes,16-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,500.00","3,151.00","2,387.00",Rs./Quintal,13.70,Metric Tonnes,16-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,120.00","3,331.00","2,375.00",Rs./Quintal,26.10,Metric Tonnes,16-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,500.00","3,300.00","3,048.00",Rs./Quintal,4.80,Metric Tonnes,15-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,151.00","3,391.00","2,941.00",Rs./Quintal,13.50,Metric Tonnes,15-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,900.00","3,500.00","2,569.00",Rs./Quintal,16.00,Metric Tonnes,15-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,100.00","3,351.00","2,936.00",Rs./Quintal,4.50,Metric Tonnes,14-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,160.00","3,600.00","2,826.00",Rs./Quintal,8.30,Metric Tonnes,14-08-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,930.00","3,700.00","2,359.00",Rs./Quintal,4.80,Metric Tonnes,14-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,300.00","2,474.00",Rs./Quintal,19.10,Metric Tonnes,14-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,376.00","2,772.00",Rs./Quintal,5.40,Metric Tonnes,13-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,500.00","2,890.00",Rs./Quintal,8.40,Metric Tonnes,13-08-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,351.00","3,240.00","2,954.00",Rs./Quintal,7.70,Metric Tonnes,13-07-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,157.00","3,713.00","2,882.00",Rs./Quintal,4.90,Metric Tonnes,13-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,650.00","3,330.00","2,358.00",Rs./Quintal,27.20,Metric Tonnes,13-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,800.00","3,300.00","2,914.00",Rs./Quintal,19.70,Metric Tonnes,13-04-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,390.00","2,703.00",Rs./Quintal,1.50,Metric Tonnes,13-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,300.00","3,351.00","2,700.00",Rs./Quintal,3.00,Metric Tonnes,13-02-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,221.00","3,500.00","2,951.00",Rs./Quintal,1.80,Metric Tonnes,12-11-2025
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,495.00","3,300.00","3,068.00",Rs./Quintal,0.80,Metric Tonnes,12-08-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,000.00","3,500.00","2,973.00",Rs./Quintal,22.50,Metric Tonnes,12-06-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"1,699.00","3,700.00","2,399.00",Rs./Quintal,14.50,Metric Tonnes,12-05-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,100.00","3,131.00","2,376.00",Rs./Quintal,14.30,Metric Tonnes,12-03-2026
Maharashtra,Beed,Beed APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,620.00","3,300.00","2,745.00",Rs./Quintal,2.10,Metric Tonnes,12-02-2026
